Петухов Рюрик Иосипович;+79742345097;kulikovaoksana@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Борислав Анисимович Меркушев;+72909303855;prokl_22@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Ксения Андреевна Игнатова;+72641613648;suhanovklavdi@example.com;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Тарасова Эмилия Станиславовна;+72845622563;zaharnosov@example.net;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Данила Трифонович Марков;+73742806935;uljana79@example.org;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Каллистрат Артемьевич Орлов;+73521322611;amos_56@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Назар Арсенович Гуляев;+72702255038;sokrat_1978@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Кирилл Ааронович Сидоров;+79397299293;kondratevlazar@example.com;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;телефон
Таисия Анатольевна Полякова;+79743620249;kuprijan2008@example.com;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Громова Юлия Геннадьевна;+75453731163;askold_21@example.org;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Зайцева Ираида Михайловна;+79435046988;emaksimov@example.com;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Алексеев Олег Викторович;+74403908130;sidor2000@example.com;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Лобанов Терентий Еремеевич;+76567934701;vlapin@example.com;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;телефон
Виктория Константиновна Маркова;+75631292969;taras2002@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
г-жа Терентьева Ангелина Николаевна;+70241917830;lavrentevavasilisa@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Вишняков Капитон Ярославович;+75914177309;martinovaverki@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
г-жа Воробьева Маргарита Болеславовна;+77283710043;xbeljakov@example.com;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;телефон
Фадеев Самуил Антонович;+70113485337;csidorov@example.org;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Ирина Никифоровна Петухова;+78897968082;sisoevatamara@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Харлампий Георгиевич Соболев;+73569225385;wlarionova@example.com;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Комаров Самсон Федотович;+70338026002;mrusakova@example.org;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;email
Третьяков Валентин Иларионович;+78521849389;andron_2008@example.net;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Воробьева Элеонора Александровна;+70689465042;kkonovalov@example.net;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Лукин Любим Харитонович;+74982095879;ruben70@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Мухин Антип Абрамович;+75099354544;chernovairaida@example.org;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;телефон
Родионова Кира Оскаровна;+70979564528;ignatevsofron@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Алексеев Аверьян Феликсович;+78745715273;lidija_1978@example.net;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Евдокия Ждановна Рябова;+76550902805;gorde1973@example.net;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;email
Лариса Ильинична Маркова;+74383238900;leon_72@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Артем Феликсович Силин;+71296876002;ponomarevanatoli@example.net;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Филатова Людмила Кузьминична;+77086664075;evgenija53@example.com;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;email
Зиновьева Глафира Антоновна;+78516229550;pstepanova@example.net;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Носова Валерия Ильинична;+72415525516;pignateva@example.net;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;email
Буров Велимир Брониславович;+74653872135;dorofe2010@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Вероника Борисовна Волкова;+78885840048;bespalovparamon@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Сазонов Антип Бориславович;+70618225486;prohor95@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Селезнев Никанор Александрович;+71197014942;vasilisa71@example.org;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;email
тов. Филатов Эраст Бориславович;+79696161865;zhukovizot@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Селезнев Владислав Анисимович;+70442124361;yorlov@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Каллистрат Аверьянович Панфилов;+77777209319;korolevanadezhda@example.com;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Феоктист Филиппович Павлов;+75345467654;isaanisimov@example.net;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Ширяев Евстигней Афанасьевич;+70251324378;guri1982@example.net;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;email
Калинин Остромир Феофанович;+78568402840;kirillovkuprijan@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Афанасьева Октябрина Ильинична;+73283221941;luchezar96@example.net;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Святослав Герасимович Казаков;+74477018867;svjatopolk25@example.com;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;телефон
Захаров Савелий Тимурович;+73812651348;martinbaranov@example.net;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;email
Майя Макаровна Аксенова;+70662965935;dobromisl20@example.net;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;email
Жанна Ждановна Карпова;+77789480864;konovalovdmitri@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Зинаида Сергеевна Макарова;+79643537428;lukjangorbunov@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Новиков Никон Исидорович;+73034299839;egorovazinaida@example.net;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Ефремов Милий Гавриилович;+75284740888;artemi_24@example.com;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;email
Антонова Оксана Кузьминична;+76269774810;artemi1994@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Нинель Константиновна Игнатьева;+72088824328;mnaumov@example.net;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;телефон
Ярослав Антипович Туров;+73454389147;kulakovasvetlana@example.com;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Лариса Мироновна Тихонова;+75119335067;isaevjan@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Игнатьева Элеонора Дмитриевна;+76814816109;evgraf1970@example.org;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;email
Александрова Лора Яковлевна;+75970658457;nikandr_01@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Евдокимова Василиса Дмитриевна;+74354748853;demid1998@example.net;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;email
Денисова Регина Ильинична;+74606696521;kira06@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Егоров Кир Терентьевич;+76268399306;erast16@example.com;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;телефон
Беляев Харлампий Игнатьевич;+70121272386;pahommuhin@example.org;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Христофор Яковлевич Терентьев;+71078650759;ivanovanina@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Мстислав Ермилович Пономарев;+75816124275;osipovaivanna@example.net;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Варвара Михайловна Исакова;+73181419322;savinanonna@example.net;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Беляев Милован Владленович;+74783593320;ostromir2016@example.net;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Полякова Таисия Тимофеевна;+76368826297;valeribobrov@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Степанов Мир Иосифович;+70981448496;andre2016@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Ковалев Мир Фролович;+79059569096;rozhkovermil@example.com;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Родион Федотович Лаврентьев;+70307655541;evpraksija_2014@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Воронов Дмитрий Августович;+79685223825;dementialekseev@example.net;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Гуляев Марк Валентинович;+78600548840;belovandron@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Денисов Касьян Витальевич;+76597161973;anatolibelozerov@example.net;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Зинаида Кирилловна Корнилова;+79529148548;rodion_2020@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Зинаида Болеславовна Наумова;+73081430233;davidovaalevtina@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Светлана Захаровна Лобанова;+70746597671;vikenti14@example.com;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;email
Жанна Архиповна Крюкова;+74472036320;esamolova@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
тов. Тихонова Кира Кузьминична;+76996324362;slitkina@example.net;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Игнатова Марфа Вениаминовна;+78879554373;david2022@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Алина Антоновна Костина;+77526212478;igor89@example.org;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;email
Дементьева Клавдия Юрьевна;+76815149231;sevastjan_45@example.net;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;email
Ирина Юльевна Фролова;+79059809454;wmedvedev@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Захарова Ангелина Афанасьевна;+76011492400;martjanfadeev@example.net;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Пелагея Оскаровна Матвеева;+71246767502;tsuhanov@example.org;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Ипполит Димитриевич Алексеев;+70825978043;avdeevnikanor@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Оксана Эльдаровна Шилова;+77961668369;polikarp_60@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Пелагея Геннадиевна Овчинникова;+70249366265;vladimir2022@example.com;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;email
Карп Абрамович Герасимов;+74929055455;petuhovnifont@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Савелий Аксёнович Калашников;+76147766364;sharapovtrifon@example.net;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
тов. Лапин Ростислав Богданович;+77165043782;foka25@example.com;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Людмила Оскаровна Александрова;+79113710053;kir1999@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Маргарита Кузьминична Полякова;+75512824852;pbolshakova@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Ираида Анатольевна Лебедева;+72041565580;xnovikova@example.com;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;email
г-н Лыткин Тит Гурьевич;+70659747795;emmanuil1981@example.net;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Фаина Наумовна Ефремова;+79243367644;ignatovmoke@example.net;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Романов Леон Феофанович;+73113016367;rozhkovfedot@example.net;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Соболев Мефодий Абрамович;+70543370260;pavlovtit@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Сорокина Эмилия Григорьевна;+71564921606;mihail13@example.org;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Сидорова Феврония Борисовна;+72085216153;evgeni33@example.net;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;email
Ефим Юльевич Воробьев;+78770192300;fedor_98@example.net;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;телефон
Панфилов Пахом Демидович;+73320707703;svjatoslavmoiseev@example.org;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;телефон
Осип Данилович Ермаков;+71731256672;sofronbelov@example.net;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Лукин Пантелеймон Дорофеевич;+79406232992;elise21@example.net;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;email
Радим Тарасович Фокин;+74867795364;vasili35@example.net;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Фаина Павловна Михайлова;+75335754680;panfilovaevdokija@example.net;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Комиссарова Феврония Антоновна;+75421324304;apotapova@example.net;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;email
Марфа Даниловна Виноградова;+73563457675;dlazareva@example.com;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Исай Трофимович Мамонтов;+72724095881;vikenti15@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Попов Елисей Демьянович;+76409507387;evdokimovdemjan@example.com;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Яковлев Венедикт Валерьевич;+71548320703;grishindemjan@example.com;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Глеб Августович Матвеев;+79266814787;hristofor_57@example.org;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Натан Владиленович Крюков;+71885402376;fedosi_1995@example.org;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Орест Арсенович Александров;+74044306471;polikarp2006@example.net;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;телефон
Зыкова Кира Натановна;+73452044042;qeliseev@example.net;Здравствуйте. Подскажите, пожалуйста, не забрали ли еще кота Меси у вас? Какой у него характер, спокойный или буйный, любит поиграть или может просто посидеть?;телефон
Алла Даниловна Носкова;+77628949916;milovan_1990@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
Беляков Ладислав Александрович;+73956919731;polikarpkonstantinov@example.com;Здравствуйте. Можно ли прийти к ва в приют и посмотреть на животных? Хотим взять каго-нибудь из приюта, но еще не решили кого именно, собачку или кошечку.;email
Савва Федосеевич Шашков;+78875858334;duvarov@example.com;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;email
Моисеев Влас Ильясович;+74934667807;vadim1996@example.org;Здравствуйте. Какие вещи вам можно принести отдать? У моих друзей у собаки много игрушек, и они хотят половину отдать в приют, так как их собак больше с ними не играется. Можно ли приносить игрушки и что нужно еще?;телефон
Майя Геннадьевна Шубина;+79805143420;osip1974@example.com;Здравствуйте. Скажите, пожалуйста, какие вещи вам можно приносить? Пеленки/игрушки/корм. Если корм, то какой лучше?;телефон
